1.0,0.964194655418396
1.0,0.9934978485107422
1.0,0.9960401058197021
1.0,0.9998486042022705
1.0,0.9998756647109985
1.0,0.9973795413970947
1.0,0.9626001715660095
1.0,0.999734103679657
1.0,0.6397030353546143
1.0,0.9989338517189026
1.0,0.9999871253967285
1.0,0.9999525547027588
1.0,0.9996416568756104
1.0,0.999550998210907
1.0,0.9997164607048035
1.0,0.9996994733810425
1.0,0.9987252354621887
1.0,0.9992352724075317
1.0,0.9999650716781616
1.0,0.999873161315918
1.0,0.9975647926330566
1.0,0.9982962012290955
1.0,0.9998385906219482
1.0,0.9997155070304871
0.0,0.030076103284955025
0.0,0.005942984484136105
0.0,0.23142962157726288
1.0,0.8953131437301636
1.0,0.8906599879264832
0.0,0.020148180425167084
0.0,0.031969670206308365
0.0,0.30520352721214294
0.0,0.013569219037890434
0.0,0.3623315691947937
1.0,0.5116718411445618
1.0,0.9546656608581543
0.0,0.2333323061466217
1.0,0.7150479555130005
0.0,0.037101827561855316
0.0,0.13057011365890503
1.0,0.9261938333511353
0.0,0.01654154621064663
1.0,0.9963580965995789
0.0,0.43960657715797424
0.0,0.14363348484039307
0.0,0.1330379992723465
1.0,0.9970625042915344
0.0,0.3102480471134186
0.0,0.10527417063713074
0.0,0.020311320200562477
0.0,0.32512274384498596
1.0,0.5890557765960693
0.0,0.06335601210594177
0.0,0.21542268991470337
0.0,0.00802449882030487
0.0,0.01850680075585842
0.0,0.0074081807397305965
0.0,0.324858695268631
0.0,0.3643563985824585
0.0,0.4025023579597473
0.0,0.46404552459716797
0.0,0.4656270146369934
0.0,0.29883092641830444
0.0,0.13701306283473969
1.0,0.9051095843315125
0.0,0.004578825552016497
1.0,0.662625253200531
0.0,0.04763743281364441
0.0,0.4439588487148285
0.0,0.22384631633758545
1.0,0.9603492021560669
1.0,0.6995202898979187
0.0,0.4880746304988861
0.0,0.2724229693412781
0.0,0.10980939865112305
1.0,0.9603859186172485
1.0,0.9826239943504333
0.0,0.23867511749267578
0.0,0.03321829065680504
0.0,0.4118385910987854
0.0,0.05447344109416008
1.0,0.5208607912063599
1.0,0.9969203472137451
1.0,0.9953299760818481
1.0,0.9640112519264221
1.0,0.5305391550064087
1.0,0.9779580235481262
1.0,0.7680425643920898
1.0,0.9937220215797424
0.0,0.08810468763113022
1.0,0.9974671602249146
1.0,0.7735005021095276
1.0,0.9872653484344482
1.0,0.6226535439491272
1.0,0.9988386034965515
1.0,0.768339216709137
1.0,0.9955317974090576
1.0,0.9991793036460876
0.0,0.3351830840110779
1.0,0.9992350339889526
1.0,0.864670991897583
1.0,0.8366276621818542
0.0,0.14561212062835693
1.0,0.9848451614379883
0.0,0.010221580974757671
1.0,0.9891684055328369
1.0,0.9995168447494507
1.0,0.9991191029548645
1.0,0.9997331500053406
1.0,0.9975824356079102
1.0,0.9998393058776855
1.0,0.992417573928833
1.0,0.99899822473526
1.0,0.8970946073532104
1.0,0.9950734972953796
1.0,0.9990633130073547
1.0,0.9998235106468201
1.0,0.9692015647888184
1.0,0.9991405010223389
1.0,0.9812701940536499
1.0,0.7979462742805481
0.0,0.22099922597408295
1.0,0.6256775856018066
1.0,0.9800057411193848
1.0,0.9554116725921631
0.0,0.1697242558002472
0.0,0.3605060577392578
1.0,0.9329075813293457
0.0,0.05032511427998543
1.0,0.8770162463188171
1.0,0.9988901019096375
1.0,0.9969857335090637
1.0,0.9353442788124084
